code,area name,category,value,average salary,index
E06000005,Darlington,Behavioural risk factors [L],93.1,26156,29
E06000005,Darlington,Alcohol misuse [L1],91.2,26156,30
E06000005,Darlington,Drug misuse [L1],92.2,26156,31
E06000005,Darlington,Healthy eating [L1],88.4,26156,32
E06000005,Darlington,Physical activity [L1],89.1,26156,33
E06000005,Darlington,Sedentary behaviour [L1],87,26156,34
E06000005,Darlington,Sexually transmitted infections [L1],122.1,26156,35
E06000005,Darlington,Smoking [L1],117.7,26156,36
E06000005,Darlington,Children and young people [L],103.2,26156,37
E06000005,Darlington,Early years development [L2],111.7,26156,38
E06000005,Darlington,Pupil absences [L2],98,26156,39
E06000005,Darlington,Pupil attainment [L2],108.8,26156,40
E06000005,Darlington,Teenage pregnancy [L2],104.7,26156,41
E06000005,Darlington,"Young people in education, employment and apprenticeships [L2]",98.6,26156,42
E06000005,Darlington,Physiological risk factors [L],81.9,26156,43
E06000005,Darlington,High blood pressure [L3],103.6,26156,44
E06000005,Darlington,Low birth weight [L3],106.1,26156,45
E06000005,Darlington,Overweight and obesity in adults [L3],79.7,26156,46
E06000005,Darlington,Overweight and obesity in children [L3],80.2,26156,47
E06000005,Darlington,Protective measures [L],106.5,26156,48
E06000005,Darlington,Cancer screening attendance [L4],105.3,26156,49
E06000005,Darlington,Child vaccination coverage [L4],106.2,26156,50
E06000005,Darlington,Healthy Places Domain,106.3,26156,51
E06000005,Darlington,Access to green space [Pl],112.9,26156,52
E06000005,Darlington,Private outdoor space [Pl1],112.9,26156,53
E06000005,Darlington,Access to services [Pl],97,26156,54
E06000005,Darlington,Distance to GP services [Pl2],98.1,26156,55
E06000005,Darlington,Distance to pharmacies [Pl2],96.9,26156,56
E06000005,Darlington,Distance to sports or leisure facilities [Pl2],99,26156,57
E06000005,Darlington,Internet access [Pl2],94.5,26156,58
E06000005,Darlington,Patients offered acceptable GP practice appointments [Pl2],109.4,26156,59
E06000005,Darlington,Crime [Pl],93,26156,60
E06000005,Darlington,Low-level crime [Pl3],102.6,26156,61
E06000005,Darlington,Personal crime [Pl3],84.3,26156,62
E06000005,Darlington,Economic and working conditions [Pl],96.8,26156,63
E06000005,Darlington,Child poverty [Pl4],94.4,26156,64
E06000005,Darlington,Job-related training [Pl4],117.6,26156,65
E06000005,Darlington,Unemployment [Pl4],96.3,26156,66
E06000005,Darlington,Workplace safety [Pl4],108.6,26156,67
E06000005,Darlington,Living conditions [Pl],115.5,26156,68
E06000005,Darlington,Air pollution [Pl5],125.4,26156,69
E06000005,Darlington,Household overcrowding [Pl5],125.5,26156,70
E06000005,Darlington,Noise complaints [Pl5],93.4,26156,71
E06000005,Darlington,Road safety [Pl5],108.9,26156,72
E06000005,Darlington,Rough sleeping [Pl5],105.5,26156,73
E06000047,County Durham,Healthy People Domain,83.6,25698.4,1
E06000047,County Durham,Difficulties in daily life [Pe],87.5,25698.4,2
E06000047,County Durham,Disability [Pe1],79.3,25698.4,3
E06000047,County Durham,Frailty [Pe1],100.2,25698.4,4
E06000047,County Durham,Mental health [Pe],83.3,25698.4,5
E06000047,County Durham,"Children's social, emotional and mental health [Pe2]",89.4,25698.4,6
E06000047,County Durham,Mental health conditions [Pe2],87.7,25698.4,7
E06000047,County Durham,Self-harm [Pe2],94.9,25698.4,8
E06000047,County Durham,Suicides [Pe2],79.6,25698.4,9
E06000047,County Durham,Mortality [Pe],89.4,25698.4,10
E06000047,County Durham,Avoidable mortality [Pe3],89.5,25698.4,11
E06000047,County Durham,Infant mortality [Pe3],101.4,25698.4,12
E06000047,County Durham,Life expectancy [Pe3],87.7,25698.4,13
E06000047,County Durham,Mortality from all causes [Pe3],87.8,25698.4,14
E06000047,County Durham,Personal well-being [Pe],93.9,25698.4,15
E06000047,County Durham,Activities in life are worthwhile [Pe4],91,25698.4,16
E06000047,County Durham,Feelings of anxiety [Pe4],99,25698.4,17
E06000047,County Durham,Happiness [Pe4],95.5,25698.4,18
E06000047,County Durham,Life satisfaction [Pe4],94.8,25698.4,19
E06000047,County Durham,Physical health conditions [Pe],90.4,25698.4,20
E06000047,County Durham,Cancer [Pe5],94,25698.4,21
E06000047,County Durham,Cardiovascular conditions [Pe5],92.3,25698.4,22
E06000047,County Durham,Dementia [Pe5],99.7,25698.4,23
E06000047,County Durham,Diabetes [Pe5],93.6,25698.4,24
E06000047,County Durham,Kidney and liver disease [Pe5],99.5,25698.4,25
E06000047,County Durham,Musculoskeletal conditions [Pe5],89.4,25698.4,26
E06000047,County Durham,Respiratory conditions [Pe5],88.9,25698.4,27
E06000047,County Durham,Healthy Lives Domain,97.5,25698.4,28
E06000047,County Durham,Behavioural risk factors [L],95,25698.4,29
E06000047,County Durham,Alcohol misuse [L1],92.9,25698.4,30
E06000047,County Durham,Drug misuse [L1],100.7,25698.4,31
E06000047,County Durham,Healthy eating [L1],102.1,25698.4,32
E06000047,County Durham,Physical activity [L1],94.6,25698.4,33
E06000047,County Durham,Sedentary behaviour [L1],89.2,25698.4,34
E06000047,County Durham,Sexually transmitted infections [L1],102.2,25698.4,35
E06000047,County Durham,Smoking [L1],102.1,25698.4,36
E06000047,County Durham,Children and young people [L],101.4,25698.4,37
E06000047,County Durham,Early years development [L2],111.5,25698.4,38
E06000047,County Durham,Pupil absences [L2],99.6,25698.4,39
E06000047,County Durham,Pupil attainment [L2],102.7,25698.4,40
E06000047,County Durham,Teenage pregnancy [L2],105.3,25698.4,41
E06000047,County Durham,"Young people in education, employment and apprenticeships [L2]",85.4,25698.4,42
E06000047,County Durham,Physiological risk factors [L],87.7,25698.4,43
E06000047,County Durham,High blood pressure [L3],95,25698.4,44
E06000047,County Durham,Low birth weight [L3],104.2,25698.4,45
E06000047,County Durham,Overweight and obesity in adults [L3],82.9,25698.4,46
E06000047,County Durham,Overweight and obesity in children [L3],88,25698.4,47
E06000047,County Durham,Protective measures [L],107.7,25698.4,48
E06000047,County Durham,Cancer screening attendance [L4],98.9,25698.4,49
E06000047,County Durham,Child vaccination coverage [L4],114.9,25698.4,50
E06000047,County Durham,Healthy Places Domain,108.1,25698.4,51
E06000047,County Durham,Access to green space [Pl],111.5,25698.4,52
E06000047,County Durham,Private outdoor space [Pl1],111.5,25698.4,53
E06000047,County Durham,Access to services [Pl],96.2,25698.4,54
E06000047,County Durham,Distance to GP services [Pl2],95.6,25698.4,55
E06000047,County Durham,Distance to pharmacies [Pl2],93.8,25698.4,56
E06000047,County Durham,Distance to sports or leisure facilities [Pl2],101.1,25698.4,57
E06000047,County Durham,Internet access [Pl2],99.1,25698.4,58
E06000047,County Durham,Patients offered acceptable GP practice appointments [Pl2],100.9,25698.4,59
E06000047,County Durham,Crime [Pl],94.8,25698.4,60
E06000047,County Durham,Low-level crime [Pl3],103.5,25698.4,61
E06000047,County Durham,Personal crime [Pl3],86.9,25698.4,62
E06000047,County Durham,Economic and working conditions [Pl],93.8,25698.4,63
E06000047,County Durham,Child poverty [Pl4],93.9,25698.4,64
E06000047,County Durham,Job-related training [Pl4],94.4,25698.4,65
E06000047,County Durham,Unemployment [Pl4],96.3,25698.4,66
E06000047,County Durham,Workplace safety [Pl4],94.1,25698.4,67
E06000047,County Durham,Living conditions [Pl],123.4,25698.4,68
E06000047,County Durham,Air pollution [Pl5],128,25698.4,69
E06000047,County Durham,Household overcrowding [Pl5],139.8,25698.4,70
E06000047,County Durham,Noise complaints [Pl5],97.4,25698.4,71
E06000047,County Durham,Road safety [Pl5],115.7,25698.4,72
E06000047,County Durham,Rough sleeping [Pl5],104.7,25698.4,73
E06000057,Northumberland,Healthy People Domain,88.9,#N/A,1
E06000057,Northumberland,Difficulties in daily life [Pe],89.8,#N/A,2
E06000057,Northumberland,Disability [Pe1],79.2,#N/A,3
E06000057,Northumberland,Frailty [Pe1],104.2,#N/A,4
E06000057,Northumberland,Mental health [Pe],79.6,#N/A,5
E06000057,Northumberland,"Children's social, emotional and mental health [Pe2]",84.5,#N/A,6
E06000057,Northumberland,Mental health conditions [Pe2],89.4,#N/A,7
E06000057,Northumberland,Self-harm [Pe2],76.8,#N/A,8
E06000057,Northumberland,Suicides [Pe2],93.9,#N/A,9
E06000057,Northumberland,Mortality [Pe],100.5,#N/A,10
E06000057,Northumberland,Avoidable mortality [Pe3],101.7,#N/A,11
E06000057,Northumberland,Infant mortality [Pe3],103.6,#N/A,12
E06000057,Northumberland,Life expectancy [Pe3],98.8,#N/A,13
E06000057,Northumberland,Mortality from all causes [Pe3],99.3,#N/A,14
E06000057,Northumberland,Personal well-being [Pe],100.7,#N/A,15
E06000057,Northumberland,Activities in life are worthwhile [Pe4],104.6,#N/A,16
E06000057,Northumberland,Feelings of anxiety [Pe4],93.4,#N/A,17
E06000057,Northumberland,Happiness [Pe4],100.2,#N/A,18
E06000057,Northumberland,Life satisfaction [Pe4],102,#N/A,19
E06000057,Northumberland,Physical health conditions [Pe],91.8,#N/A,20
E06000057,Northumberland,Cancer [Pe5],98.1,#N/A,21
E06000057,Northumberland,Cardiovascular conditions [Pe5],93.5,#N/A,22
E06000057,Northumberland,Dementia [Pe5],98.4,#N/A,23
E06000057,Northumberland,Diabetes [Pe5],91.7,#N/A,24
E06000057,Northumberland,Kidney and liver disease [Pe5],94.8,#N/A,25
E06000057,Northumberland,Musculoskeletal conditions [Pe5],91.5,#N/A,26
E06000057,Northumberland,Respiratory conditions [Pe5],92,#N/A,27
E06000057,Northumberland,Healthy Lives Domain,101.4,#N/A,28
E06000057,Northumberland,Behavioural risk factors [L],104.6,#N/A,29
E06000057,Northumberland,Alcohol misuse [L1],87.1,#N/A,30
E06000057,Northumberland,Drug misuse [L1],104.7,#N/A,31
E06000057,Northumberland,Healthy eating [L1],101.8,#N/A,32
E06000057,Northumberland,Physical activity [L1],108.7,#N/A,33
E06000057,Northumberland,Sedentary behaviour [L1],102.5,#N/A,34
E06000057,Northumberland,Sexually transmitted infections [L1],92.5,#N/A,35
E06000057,Northumberland,Smoking [L1],114.3,#N/A,36
E06000057,Northumberland,Children and young people [L],108,#N/A,37
E06000057,Northumberland,Early years development [L2],117,#N/A,38
E06000057,Northumberland,Pupil absences [L2],103.1,#N/A,39
E06000057,Northumberland,Pupil attainment [L2],109.8,#N/A,40
E06000057,Northumberland,Teenage pregnancy [L2],110.4,#N/A,41
E06000057,Northumberland,"Young people in education, employment and apprenticeships [L2]",97.1,#N/A,42
E06000057,Northumberland,Physiological risk factors [L],85.6,#N/A,43
E06000057,Northumberland,High blood pressure [L3],95.9,#N/A,44
E06000057,Northumberland,Low birth weight [L3],104.7,#N/A,45
E06000057,Northumberland,Overweight and obesity in adults [L3],92,#N/A,46
E06000057,Northumberland,Overweight and obesity in children [L3],81.1,#N/A,47
E06000057,Northumberland,Protective measures [L],106.3,#N/A,48
E06000057,Northumberland,Cancer screening attendance [L4],101.4,#N/A,49
E06000057,Northumberland,Child vaccination coverage [L4],109.7,#N/A,50
E06000057,Northumberland,Healthy Places Domain,112,#N/A,51
E06000057,Northumberland,Access to green space [Pl],108.5,#N/A,52
E06000057,Northumberland,Private outdoor space [Pl1],108.5,#N/A,53
E06000057,Northumberland,Access to services [Pl],86.1,#N/A,54
E06000057,Northumberland,Distance to GP services [Pl2],84.9,#N/A,55
E06000057,Northumberland,Distance to pharmacies [Pl2],89,#N/A,56
E06000057,Northumberland,Distance to sports or leisure facilities [Pl2],86.9,#N/A,57
E06000057,Northumberland,Internet access [Pl2],93.4,#N/A,58
E06000057,Northumberland,Patients offered acceptable GP practice appointments [Pl2],97.6,#N/A,59
E06000057,Northumberland,Crime [Pl],104.1,#N/A,60
E06000057,Northumberland,Low-level crime [Pl3],110.6,#N/A,61
E06000057,Northumberland,Personal crime [Pl3],97,#N/A,62
E06000057,Northumberland,Economic and working conditions [Pl],96,#N/A,63
E06000057,Northumberland,Child poverty [Pl4],96.8,#N/A,64
E06000057,Northumberland,Job-related training [Pl4],91.2,#N/A,65
E06000057,Northumberland,Unemployment [Pl4],96.7,#N/A,66
E06000057,Northumberland,Workplace safety [Pl4],99.9,#N/A,67
E06000057,Northumberland,Living conditions [Pl],134.3,#N/A,68
E06000057,Northumberland,Air pollution [Pl5],133.6,#N/A,69
E06000057,Northumberland,Household overcrowding [Pl5],152.7,#N/A,70
E06000057,Northumberland,Noise complaints [Pl5],109.5,#N/A,71
E06000057,Northumberland,Road safety [Pl5],122.9,#N/A,72
E06000057,Northumberland,Rough sleeping [Pl5],107.7,#N/A,73
E08000021,Newcastle upon Tyne,Healthy People Domain,88.8,26234,1
E08000021,Newcastle upon Tyne,Difficulties in daily life [Pe],95.8,26234,2
E08000021,Newcastle upon Tyne,Disability [Pe1],92,26234,3
E08000021,Newcastle upon Tyne,Frailty [Pe1],101.1,26234,4
E08000021,Newcastle upon Tyne,Mental health [Pe],89.9,26234,5
E08000021,Newcastle upon Tyne,"Children's social, emotional and mental health [Pe2]",95.3,26234,6
E08000021,Newcastle upon Tyne,Mental health conditions [Pe2],84.9,26234,7
E08000021,Newcastle upon Tyne,Self-harm [Pe2],97,26234,8
E08000021,Newcastle upon Tyne,Suicides [Pe2],93.5,26234,9
E08000021,Newcastle upon Tyne,Mortality [Pe],89.5,26234,10
E08000021,Newcastle upon Tyne,Avoidable mortality [Pe3],86.4,26234,11
E08000021,Newcastle upon Tyne,Infant mortality [Pe3],95.6,26234,12
E08000021,Newcastle upon Tyne,Life expectancy [Pe3],87.7,26234,13
E08000021,Newcastle upon Tyne,Mortality from all causes [Pe3],94.4,26234,14
E08000021,Newcastle upon Tyne,Personal well-being [Pe],98.8,26234,15
E08000021,Newcastle upon Tyne,Activities in life are worthwhile [Pe4],99.3,26234,16
E08000021,Newcastle upon Tyne,Feelings of anxiety [Pe4],90.7,26234,17
E08000021,Newcastle upon Tyne,Happiness [Pe4],100.7,26234,18
E08000021,Newcastle upon Tyne,Life satisfaction [Pe4],102.5,26234,19
E08000021,Newcastle upon Tyne,Physical health conditions [Pe],88.2,26234,20
E08000021,Newcastle upon Tyne,Cancer [Pe5],104,26234,21
E08000021,Newcastle upon Tyne,Cardiovascular conditions [Pe5],95.4,26234,22
E08000021,Newcastle upon Tyne,Dementia [Pe5],86.5,26234,23
E08000021,Newcastle upon Tyne,Diabetes [Pe5],83.2,26234,24
E08000021,Newcastle upon Tyne,Kidney and liver disease [Pe5],92.1,26234,25
E08000021,Newcastle upon Tyne,Musculoskeletal conditions [Pe5],91.1,26234,26
E08000021,Newcastle upon Tyne,Respiratory conditions [Pe5],82.8,26234,27
E08000021,Newcastle upon Tyne,Healthy Lives Domain,90.8,26234,28
E08000021,Newcastle upon Tyne,Behavioural risk factors [L],94.8,26234,29
E08000021,Newcastle upon Tyne,Alcohol misuse [L1],85.1,26234,30
E08000021,Newcastle upon Tyne,Drug misuse [L1],88.9,26234,31
E08000021,Newcastle upon Tyne,Healthy eating [L1],95.9,26234,32
E08000021,Newcastle upon Tyne,Physical activity [L1],98.3,26234,33
E08000021,Newcastle upon Tyne,Sedentary behaviour [L1],94.4,26234,34
E08000021,Newcastle upon Tyne,Sexually transmitted infections [L1],105.1,26234,35
E08000021,Newcastle upon Tyne,Smoking [L1],103.7,26234,36
E08000021,Newcastle upon Tyne,Children and young people [L],92.6,26234,37
E08000021,Newcastle upon Tyne,Early years development [L2],108.3,26234,38
E08000021,Newcastle upon Tyne,Pupil absences [L2],85.6,26234,39
E08000021,Newcastle upon Tyne,Pupil attainment [L2],97.4,26234,40
E08000021,Newcastle upon Tyne,Teenage pregnancy [L2],102.2,26234,41
E08000021,Newcastle upon Tyne,"Young people in education, employment and apprenticeships [L2]",85.3,26234,42
E08000021,Newcastle upon Tyne,Physiological risk factors [L],83.8,26234,43
E08000021,Newcastle upon Tyne,High blood pressure [L3],94.3,26234,44
E08000021,Newcastle upon Tyne,Low birth weight [L3],95.4,26234,45
E08000021,Newcastle upon Tyne,Overweight and obesity in adults [L3],90.7,26234,46
E08000021,Newcastle upon Tyne,Overweight and obesity in children [L3],83.2,26234,47
E08000021,Newcastle upon Tyne,Protective measures [L],99.1,26234,48
E08000021,Newcastle upon Tyne,Cancer screening attendance [L4],99.4,26234,49
E08000021,Newcastle upon Tyne,Child vaccination coverage [L4],99.1,26234,50
E08000021,Newcastle upon Tyne,Healthy Places Domain,92.7,26234,51
E08000021,Newcastle upon Tyne,Access to green space [Pl],95.1,26234,52
E08000021,Newcastle upon Tyne,Private outdoor space [Pl1],95.1,26234,53
E08000021,Newcastle upon Tyne,Access to services [Pl],104.6,26234,54
E08000021,Newcastle upon Tyne,Distance to GP services [Pl2],104.5,26234,55
E08000021,Newcastle upon Tyne,Distance to pharmacies [Pl2],104.2,26234,56
E08000021,Newcastle upon Tyne,Distance to sports or leisure facilities [Pl2],101.5,26234,57
E08000021,Newcastle upon Tyne,Internet access [Pl2],112.9,26234,58
E08000021,Newcastle upon Tyne,Patients offered acceptable GP practice appointments [Pl2],70.1,26234,59
E08000021,Newcastle upon Tyne,Crime [Pl],90.3,26234,60
E08000021,Newcastle upon Tyne,Low-level crime [Pl3],92.5,26234,61
E08000021,Newcastle upon Tyne,Personal crime [Pl3],89.6,26234,62
E08000021,Newcastle upon Tyne,Economic and working conditions [Pl],88.9,26234,63
E08000021,Newcastle upon Tyne,Child poverty [Pl4],87.3,26234,64
E08000021,Newcastle upon Tyne,Job-related training [Pl4],96.7,26234,65
E08000021,Newcastle upon Tyne,Unemployment [Pl4],89,26234,66
E08000021,Newcastle upon Tyne,Workplace safety [Pl4],121.9,26234,67
E08000021,Newcastle upon Tyne,Living conditions [Pl],103.2,26234,68
E08000021,Newcastle upon Tyne,Air pollution [Pl5],117.2,26234,69
E08000021,Newcastle upon Tyne,Household overcrowding [Pl5],108.9,26234,70
E08000021,Newcastle upon Tyne,Noise complaints [Pl5],90.3,26234,71
E08000021,Newcastle upon Tyne,Road safety [Pl5],96.2,26234,72
E08000021,Newcastle upon Tyne,Rough sleeping [Pl5],102.3,26234,73
E08000022,North Tyneside,Healthy People Domain,82.8,#N/A,1
E08000022,North Tyneside,Difficulties in daily life [Pe],86.6,#N/A,2
E08000022,North Tyneside,Disability [Pe1],79.2,#N/A,3
E08000022,North Tyneside,Frailty [Pe1],98.8,#N/A,4
E08000022,North Tyneside,Mental health [Pe],77.7,#N/A,5
E08000022,North Tyneside,"Children's social, emotional and mental health [Pe2]",80,#N/A,6
E08000022,North Tyneside,Mental health conditions [Pe2],91.7,#N/A,7
E08000022,North Tyneside,Self-harm [Pe2],71.8,#N/A,8
E08000022,North Tyneside,Suicides [Pe2],95.9,#N/A,9
E08000022,North Tyneside,Mortality [Pe],95.9,#N/A,10
E08000022,North Tyneside,Avoidable mortality [Pe3],96.1,#N/A,11
E08000022,North Tyneside,Infant mortality [Pe3],113.7,#N/A,12
E08000022,North Tyneside,Life expectancy [Pe3],93,#N/A,13
E08000022,North Tyneside,Mortality from all causes [Pe3],90.6,#N/A,14
E08000022,North Tyneside,Personal well-being [Pe],87,#N/A,15
E08000022,North Tyneside,Activities in life are worthwhile [Pe4],95.1,#N/A,16
E08000022,North Tyneside,Feelings of anxiety [Pe4],80.6,#N/A,17
E08000022,North Tyneside,Happiness [Pe4],83.6,#N/A,18
E08000022,North Tyneside,Life satisfaction [Pe4],93.3,#N/A,19
E08000022,North Tyneside,Physical health conditions [Pe],94.6,#N/A,20
E08000022,North Tyneside,Cancer [Pe5],96.8,#N/A,21
E08000022,North Tyneside,Cardiovascular conditions [Pe5],93.8,#N/A,22
E08000022,North Tyneside,Dementia [Pe5],94.6,#N/A,23
E08000022,North Tyneside,Diabetes [Pe5],102.7,#N/A,24
E08000022,North Tyneside,Kidney and liver disease [Pe5],87.3,#N/A,25
E08000022,North Tyneside,Musculoskeletal conditions [Pe5],97.6,#N/A,26
E08000022,North Tyneside,Respiratory conditions [Pe5],95,#N/A,27
E08000022,North Tyneside,Healthy Lives Domain,102.4,#N/A,28
E08000022,North Tyneside,Behavioural risk factors [L],100.5,#N/A,29
E08000022,North Tyneside,Alcohol misuse [L1],82.1,#N/A,30
